"Time","CO2","Humidity","PM10","PM2.5","Temperature","TVOC"
2021-04-20 08:00:00,,,,,,
2021-04-19 08:00:00,,,,,,
2021-04-18 08:00:00,,,,,,
2021-04-17 08:00:00,,,,,,
2021-04-16 08:00:00,,,,,,
2021-04-15 08:00:00,,,,,,
2021-04-14 08:00:00,,,,,,
2021-04-13 08:00:00,,,,,,
2021-04-12 08:00:00,,,,,,
2021-04-11 08:00:00,,,,,,
2021-04-10 08:00:00,,,,,,
2021-04-09 08:00:00,,,,,,
2021-04-08 08:00:00,,,,,,
2021-04-07 08:00:00,,,,,,
2021-04-06 08:00:00,,,,,,
2021-04-05 08:00:00,,,,,,
2021-04-04 08:00:00,,,,,,
2021-04-03 08:00:00,,,,,,
2021-04-02 08:00:00,,,,,,
2021-04-01 08:00:00,,,,,,
2021-03-31 08:00:00,,,,,,
2021-03-30 08:00:00,,,,,,
2021-03-29 08:00:00,,,,,,
2021-03-28 08:00:00,,,,,,
2021-03-27 08:00:00,,,,,,
2021-03-26 08:00:00,,,,,,
2021-03-25 08:00:00,,,,,,
2021-03-24 08:00:00,,,,,,
2021-03-23 08:00:00,,,,,,
2021-03-22 08:00:00,,,,,,
2021-03-21 08:00:00,,,,,,
2021-03-20 08:00:00,,,,,,
2021-03-19 08:00:00,,,,,,
2021-03-18 08:00:00,,,,,,
2021-03-17 08:00:00,,,,,,
2021-03-16 08:00:00,,,,,,
2021-03-15 08:00:00,,,,,,
2021-03-14 08:00:00,,,,,,
2021-03-13 08:00:00,,,,,,
2021-03-12 08:00:00,,,,,,
2021-03-11 08:00:00,,,,,,
2021-03-10 08:00:00,,,,,,
2021-03-09 08:00:00,,,,,,
2021-03-08 08:00:00,,,,,,
2021-03-07 08:00:00,,,,,,
2021-03-06 08:00:00,,,,,,
2021-03-05 08:00:00,,,,,,
2021-03-04 08:00:00,,,,,,
2021-03-03 08:00:00,,,,,,
2021-03-02 08:00:00,,,,,,
2021-03-01 08:00:00,,,,,,
2021-02-28 08:00:00,,,,,,
2021-02-27 08:00:00,,,,,,
2021-02-26 08:00:00,,,,,,
2021-02-25 08:00:00,,,,,,
2021-02-24 08:00:00,,,,,,
2021-02-23 08:00:00,,,,,,
2021-02-22 08:00:00,,,,,,
2021-02-21 08:00:00,,,,,,
2021-02-20 08:00:00,,,,,,
2021-02-19 08:00:00,,,,,,
2021-02-18 08:00:00,,,,,,
2021-02-17 08:00:00,,,,,,
2021-02-16 08:00:00,,,,,,
2021-02-15 08:00:00,,,,,,
2021-02-14 08:00:00,,,,,,
2021-02-13 08:00:00,,,,,,
2021-02-12 08:00:00,,,,,,
2021-02-11 08:00:00,,,,,,
2021-02-10 08:00:00,,,,,,
2021-02-09 08:00:00,,,,,,
2021-02-08 08:00:00,,,,,,
2021-02-07 08:00:00,,,,,,
2021-02-06 08:00:00,,,,,,
2021-02-05 08:00:00,,,,,,
2021-02-04 08:00:00,,,,,,
2021-02-03 08:00:00,,,,,,
2021-02-02 08:00:00,,,,,,
2021-02-01 08:00:00,,,,,,
2021-01-31 08:00:00,,,,,,
2021-01-30 08:00:00,,,,,,
2021-01-29 08:00:00,,,,,,
2021-01-28 08:00:00,,,,,,
2021-01-27 08:00:00,,,,,,
2021-01-26 08:00:00,,,,,,
2021-01-25 08:00:00,,,,,,
2021-01-24 08:00:00,,,,,,
2021-01-23 08:00:00,,,,,,
2021-01-22 08:00:00,,,,,,
2021-01-21 08:00:00,,,,,,
2021-01-20 08:00:00,,,,,,
2021-01-19 08:00:00,,,,,,
2021-01-18 08:00:00,,,,,,
2021-01-17 08:00:00,,,,,,
2021-01-16 08:00:00,,,,,,
2021-01-15 08:00:00,,,,,,
2021-01-14 08:00:00,,,,,,
2021-01-13 08:00:00,,,,,,
2021-01-12 08:00:00,,,,,,
2021-01-11 08:00:00,,,,,,
2021-01-10 08:00:00,,,,,,
2021-01-09 08:00:00,,,,,,
2021-01-08 08:00:00,,,,,,
2021-01-07 08:00:00,,,,,,
2021-01-06 08:00:00,,,,,,
2021-01-05 08:00:00,,,,,,
2021-01-04 08:00:00,,,,,,
2021-01-03 08:00:00,,,,,,
2021-01-02 08:00:00,,,,,,
2021-01-01 08:00:00,,,,,,
2020-12-31 08:00:00,,,,,,
2020-12-30 08:00:00,,,,,,
2020-12-29 08:00:00,,,,,,
2020-12-28 08:00:00,,,,,,
2020-12-27 08:00:00,,,,,,
2020-12-26 08:00:00,,,,,,
2020-12-25 08:00:00,,,,,,
2020-12-24 08:00:00,,,,,,
2020-12-23 08:00:00,,,,,,
2020-12-22 08:00:00,,,,,,
2020-12-21 08:00:00,,,,,,
2020-12-20 08:00:00,,,,,,
2020-12-19 08:00:00,,,,,,
2020-12-18 08:00:00,,,,,,
2020-12-17 08:00:00,,,,,,
2020-12-16 08:00:00,,,,,,
2020-12-15 08:00:00,,,,,,
2020-12-14 08:00:00,,,,,,
2020-12-13 08:00:00,,,,,,
2020-12-12 08:00:00,,,,,,
2020-12-11 08:00:00,,,,,,
2020-12-10 08:00:00,,,,,,
2020-12-09 08:00:00,,,,,,
2020-12-08 08:00:00,,,,,,
2020-12-07 08:00:00,,,,,,
2020-12-06 08:00:00,,,,,,
2020-12-05 08:00:00,,,,,,
2020-12-04 08:00:00,,,,,,
2020-12-03 08:00:00,,,,,,
2020-12-02 08:00:00,,,,,,
2020-12-01 08:00:00,,,,,,
2020-11-30 08:00:00,,,,,,
2020-11-29 08:00:00,,,,,,
2020-11-28 08:00:00,,,,,,
2020-11-27 08:00:00,,,,,,
2020-11-26 08:00:00,,,,,,
2020-11-25 08:00:00,,,,,,
2020-11-24 08:00:00,,,,,,
2020-11-23 08:00:00,,,,,,
2020-11-22 08:00:00,,,,,,
2020-11-21 08:00:00,,,,,,
2020-11-20 08:00:00,,,,,,
2020-11-19 08:00:00,,,,,,
2020-11-18 08:00:00,,,,,,
2020-11-17 08:00:00,,,,,,
2020-11-16 08:00:00,,,,,,
2020-11-15 08:00:00,,,,,,
2020-11-14 08:00:00,,,,,,
2020-11-13 08:00:00,,,,,,
2020-11-12 08:00:00,,,,,,
2020-11-11 08:00:00,,,,,,
2020-11-10 08:00:00,,,,,,
2020-11-09 08:00:00,,,,,,
2020-11-08 08:00:00,,,,,,
2020-11-07 08:00:00,,,,,,
2020-11-06 08:00:00,,,,,,
2020-11-05 08:00:00,,,,,,
2020-11-04 08:00:00,,,,,,
2020-11-03 08:00:00,,,,,,
2020-11-02 08:00:00,,,,,,
2020-11-01 08:00:00,,,,,,
2020-10-31 08:00:00,,,,,,
2020-10-30 08:00:00,,,,,,
2020-10-29 08:00:00,,,,,,
2020-10-28 08:00:00,,,,,,
2020-10-27 08:00:00,,,,,,
2020-10-26 08:00:00,,,,,,
2020-10-25 08:00:00,,,,,,
2020-10-24 08:00:00,,,,,,
2020-10-23 08:00:00,,,,,,
2020-10-22 08:00:00,,,,,,
2020-10-21 08:00:00,,,,,,
2020-10-20 08:00:00,,,,,,
2020-10-19 08:00:00,,,,,,
2020-10-18 08:00:00,,,,,,
2020-10-17 08:00:00,,,,,,
2020-10-16 08:00:00,,,,,,
2020-10-15 08:00:00,,,,,,
2020-10-14 08:00:00,,,,,,
2020-10-13 08:00:00,,,,,,
2020-10-12 08:00:00,,,,,,
2020-10-11 08:00:00,,,,,,
2020-10-10 08:00:00,,,,,,
2020-10-09 08:00:00,,,,,,
2020-10-08 08:00:00,,,,,,
2020-10-07 08:00:00,,,,,,
2020-10-06 08:00:00,,,,,,
2020-10-05 08:00:00,,,,,,
2020-10-04 08:00:00,,,,,,
2020-10-03 08:00:00,,,,,,
2020-10-02 08:00:00,,,,,,
2020-10-01 08:00:00,,,,,,
2020-09-30 08:00:00,,,,,,
2020-09-29 08:00:00,,,,,,
2020-09-28 08:00:00,,,,,,
2020-09-27 08:00:00,,,,,,
2020-09-26 08:00:00,,,,,,
2020-09-25 08:00:00,,,,,,
2020-09-24 08:00:00,,,,,,
2020-09-23 08:00:00,,,,,,
2020-09-22 08:00:00,,,,,,
2020-09-21 08:00:00,,,,,,
2020-09-20 08:00:00,,,,,,
2020-09-19 08:00:00,,,,,,
2020-09-18 08:00:00,,,,,,
2020-09-17 08:00:00,,,,,,
2020-09-16 08:00:00,,,,,,
2020-09-15 08:00:00,,,,,,
2020-09-14 08:00:00,,,,,,
2020-09-13 08:00:00,,,,,,
2020-09-12 08:00:00,,,,,,
2020-09-11 08:00:00,,,,,,
2020-09-10 08:00:00,,,,,,
2020-09-09 08:00:00,,,,,,
2020-09-08 08:00:00,,,,,,
2020-09-07 08:00:00,,,,,,
2020-09-06 08:00:00,,,,,,
2020-09-05 08:00:00,,,,,,
2020-09-04 08:00:00,,,,,,
2020-09-03 08:00:00,,,,,,
2020-09-02 08:00:00,,,,,,
2020-09-01 08:00:00,,,,,,
2020-08-31 08:00:00,,,,,,
2020-08-30 08:00:00,,,,,,
2020-08-29 08:00:00,,,,,,
2020-08-28 08:00:00,,,,,,
2020-08-27 08:00:00,,,,,,
2020-08-26 08:00:00,,,,,,
2020-08-25 08:00:00,,,,,,
2020-08-24 08:00:00,,,,,,
2020-08-23 08:00:00,,,,,,
2020-08-22 08:00:00,,,,,,
2020-08-21 08:00:00,,,,,,
2020-08-20 08:00:00,,,,,,
2020-08-19 08:00:00,,,,,,
2020-08-18 08:00:00,,,,,,
2020-08-17 08:00:00,,,,,,
2020-08-16 08:00:00,,,,,,
2020-08-15 08:00:00,,,,,,
2020-08-14 08:00:00,,,,,,
2020-08-13 08:00:00,,,,,,
2020-08-12 08:00:00,,,,,,
2020-08-11 08:00:00,,,,,,
2020-08-10 08:00:00,,,,,,
2020-08-09 08:00:00,,,,,,
2020-08-08 08:00:00,,,,,,
2020-08-07 08:00:00,,,,,,
2020-08-06 08:00:00,,,,,,
2020-08-05 08:00:00,,,,,,
2020-08-04 08:00:00,,,,,,
2020-08-03 08:00:00,,,,,,
2020-08-02 08:00:00,,,,,,
2020-08-01 08:00:00,,,,,,
2020-07-31 08:00:00,,,,,,
2020-07-30 08:00:00,,,,,,
2020-07-29 08:00:00,,,,,,
2020-07-28 08:00:00,,,,,,
2020-07-27 08:00:00,,,,,,
2020-07-26 08:00:00,,,,,,
2020-07-25 08:00:00,,,,,,
2020-07-24 08:00:00,,,,,,
2020-07-23 08:00:00,,,,,,
2020-07-22 08:00:00,,,,,,
2020-07-21 08:00:00,,,,,,
2020-07-20 08:00:00,,,,,,
2020-07-19 08:00:00,,,,,,
2020-07-18 08:00:00,,,,,,
2020-07-17 08:00:00,,,,,,
2020-07-16 08:00:00,,,,,,
2020-07-15 08:00:00,,,,,,
2020-07-14 08:00:00,,,,,,
2020-07-13 08:00:00,,,,,,
2020-07-12 08:00:00,,,,,,
2020-07-11 08:00:00,,,,,,
2020-07-10 08:00:00,,,,,,
2020-07-09 08:00:00,,,,,,
2020-07-08 08:00:00,,,,,,
2020-07-07 08:00:00,,,,,,
2020-07-06 08:00:00,,,,,,
2020-07-05 08:00:00,,,,,,
2020-07-04 08:00:00,,,,,,
2020-07-03 08:00:00,,,,,,
2020-07-02 08:00:00,,,,,,
2020-07-01 08:00:00,,,,,,
2020-06-30 08:00:00,,,,,,
2020-06-29 08:00:00,,,,,,
2020-06-28 08:00:00,,,,,,
2020-06-27 08:00:00,,,,,,
2020-06-26 08:00:00,,,,,,
2020-06-25 08:00:00,,,,,,
2020-06-24 08:00:00,,,,,,
2020-06-23 08:00:00,,,,,,
2020-06-22 08:00:00,,,,,,
2020-06-21 08:00:00,,,,,,
2020-06-20 08:00:00,,,,,,
2020-06-19 08:00:00,,,,,,
2020-06-18 08:00:00,,,,,,
2020-06-17 08:00:00,,,,,,
2020-06-16 08:00:00,,,,,,
2020-06-15 08:00:00,,,,,,
2020-06-14 08:00:00,,,,,,
2020-06-13 08:00:00,,,,,,
2020-06-12 08:00:00,,,,,,
2020-06-11 08:00:00,,,,,,
2020-06-10 08:00:00,,,,,,
2020-06-09 08:00:00,,,,,,
2020-06-08 08:00:00,,,,,,
2020-06-07 08:00:00,,,,,,
2020-06-06 08:00:00,,,,,,
2020-06-05 08:00:00,,,,,,
2020-06-04 08:00:00,,,,,,
2020-06-03 08:00:00,,,,,,
2020-06-02 08:00:00,,,,,,
2020-06-01 08:00:00,,,,,,
2020-05-31 08:00:00,,,,,,
2020-05-30 08:00:00,,,,,,
2020-05-29 08:00:00,,,,,,
2020-05-28 08:00:00,,,,,,
2020-05-27 08:00:00,,,,,,
2020-05-26 08:00:00,,,,,,
2020-05-25 08:00:00,,,,,,
2020-05-24 08:00:00,,,,,,
2020-05-23 08:00:00,,,,,,
2020-05-22 08:00:00,,,,,,
2020-05-21 08:00:00,,,,,,
2020-05-20 08:00:00,,,,,,
2020-05-19 08:00:00,,,,,,
2020-05-18 08:00:00,,,,,,
2020-05-17 08:00:00,,,,,,
2020-05-16 08:00:00,,,,,,
2020-05-15 08:00:00,,,,,,
2020-05-14 08:00:00,,,,,,
2020-05-13 08:00:00,,,,,,
2020-05-12 08:00:00,,,,,,
2020-05-11 08:00:00,,,,,,
2020-05-10 08:00:00,,,,,,
2020-05-09 08:00:00,,,,,,
2020-05-08 08:00:00,,,,,,
2020-05-07 08:00:00,,,,,,
2020-05-06 08:00:00,,,,,,
2020-05-05 08:00:00,,,,,,
2020-05-04 08:00:00,,,,,,
2020-05-03 08:00:00,,,,,,
2020-05-02 08:00:00,,,,,,
2020-05-01 08:00:00,,,,,,
2020-04-30 08:00:00,,,,,,
2020-04-29 08:00:00,,,,,,
2020-04-28 08:00:00,,,,,,
2020-04-27 08:00:00,,,,,,
2020-04-26 08:00:00,,,,,,
2020-04-25 08:00:00,,,,,,
2020-04-24 08:00:00,,,,,,
2020-04-23 08:00:00,,,,,,
2020-04-22 08:00:00,,,,,,
2020-04-21 08:00:00,,,,,,
2020-04-20 08:00:00,,,,,,
2020-04-19 08:00:00,,,,,,
2020-04-18 08:00:00,,,,,,
2020-04-17 08:00:00,,,,,,
2020-04-16 08:00:00,,,,,,
2020-04-15 08:00:00,,,,,,
2020-04-14 08:00:00,,,,,,
2020-04-13 08:00:00,,,,,,
2020-04-12 08:00:00,,,,,,
2020-04-11 08:00:00,,,,,,
2020-04-10 08:00:00,,,,,,
2020-04-09 08:00:00,,,,,,
2020-04-08 08:00:00,,,,,,
2020-04-07 08:00:00,,,,,,
2020-04-06 08:00:00,,,,,,
2020-04-05 08:00:00,,,,,,
2020-04-04 08:00:00,,,,,,
2020-04-03 08:00:00,,,,,,
2020-04-02 08:00:00,,,,,,
2020-04-01 08:00:00,,,,,,
2020-03-31 08:00:00,,,,,,
2020-03-30 08:00:00,,,,,,
2020-03-29 08:00:00,,,,,,
2020-03-28 08:00:00,,,,,,
2020-03-27 08:00:00,,,,,,
2020-03-26 08:00:00,,,,,,
2020-03-25 08:00:00,,,,,,
2020-03-24 08:00:00,,,,,,
2020-03-23 08:00:00,,,,,,
2020-03-22 08:00:00,,,,,,
2020-03-21 08:00:00,,,,,,
2020-03-20 08:00:00,,,,,,
2020-03-19 08:00:00,,,,,,
2020-03-18 08:00:00,,,,,,
2020-03-17 08:00:00,,,,,,
2020-03-16 08:00:00,,,,,,
2020-03-15 08:00:00,,,,,,
2020-03-14 08:00:00,,,,,,
2020-03-13 08:00:00,,,,,,
2020-03-12 08:00:00,,,,,,
2020-03-11 08:00:00,,,,,,
2020-03-10 08:00:00,,,,,,
2020-03-09 08:00:00,,,,,,
2020-03-08 08:00:00,,,,,,
2020-03-07 08:00:00,,,,,,
2020-03-06 08:00:00,,,,,,
2020-03-05 08:00:00,,,,,,
2020-03-04 08:00:00,,,,,,
2020-03-03 08:00:00,,,,,,
2020-03-02 08:00:00,,,,,,
2020-03-01 08:00:00,,,,,,
2020-02-29 08:00:00,,,,,,
2020-02-28 08:00:00,,,,,,
2020-02-27 08:00:00,,,,,,
2020-02-26 08:00:00,,,,,,
2020-02-25 08:00:00,,,,,,
2020-02-24 08:00:00,,,,,,
2020-02-23 08:00:00,,,,,,
2020-02-22 08:00:00,,,,,,
2020-02-21 08:00:00,,,,,,
2020-02-20 08:00:00,,,,,,
2020-02-19 08:00:00,,,,,,
2020-02-18 08:00:00,,,,,,
2020-02-17 08:00:00,,,,,,
2020-02-16 08:00:00,,,,,,
2020-02-15 08:00:00,,,,,,
2020-02-14 08:00:00,,,,,,
2020-02-13 08:00:00,,,,,,
2020-02-12 08:00:00,,,,,,
2020-02-11 08:00:00,,,,,,
2020-02-10 08:00:00,,,,,,
2020-02-09 08:00:00,,,,,,
2020-02-08 08:00:00,,,,,,
2020-02-07 08:00:00,,,,,,
2020-02-06 08:00:00,,,,,,
2020-02-05 08:00:00,,,,,,
2020-02-04 08:00:00,,,,,,
2020-02-03 08:00:00,,,,,,
2020-02-02 08:00:00,,,,,,
2020-02-01 08:00:00,,,,,,
2020-01-31 08:00:00,,,,,,
2020-01-30 08:00:00,,,,,,
2020-01-29 08:00:00,,,,,,
2020-01-28 08:00:00,,,,,,
2020-01-27 08:00:00,,,,,,
2020-01-26 08:00:00,,,,,,
2020-01-25 08:00:00,,,,,,
2020-01-24 08:00:00,,,,,,
2020-01-23 08:00:00,,,,,,
2020-01-22 08:00:00,,,,,,
2020-01-21 08:00:00,,,,,,
2020-01-20 08:00:00,,,,,,
2020-01-19 08:00:00,,,,,,
2020-01-18 08:00:00,,,,,,
2020-01-17 08:00:00,,,,,,
2020-01-16 08:00:00,,,,,,
2020-01-15 08:00:00,,,,,,
2020-01-14 08:00:00,,,,,,
2020-01-13 08:00:00,,,,,,
2020-01-12 08:00:00,,,,,,
2020-01-11 08:00:00,,,,,,
2020-01-10 08:00:00,,,,,,
2020-01-09 08:00:00,,,,,,
2020-01-08 08:00:00,,,,,,
2020-01-07 08:00:00,,,,,,
2020-01-06 08:00:00,,,,,,
2020-01-05 08:00:00,,,,,,
2020-01-04 08:00:00,,,,,,
2020-01-03 08:00:00,,,,,,
2020-01-02 08:00:00,,,,,,
2020-01-01 08:00:00,,,,,,
2019-12-31 08:00:00,,,,,,
2019-12-30 08:00:00,,,,,,
2019-12-29 08:00:00,,,,,,
2019-12-28 08:00:00,,,,,,
2019-12-27 08:00:00,,,,,,
2019-12-26 08:00:00,,,,,,
2019-12-25 08:00:00,,,,,,
2019-12-24 08:00:00,,,,,,
2019-12-23 08:00:00,,,,,,
2019-12-22 08:00:00,,,,,,
2019-12-21 08:00:00,,,,,,
2019-12-20 08:00:00,,,,,,
2019-12-19 08:00:00,,,,,,
2019-12-18 08:00:00,,,,,,
2019-12-17 08:00:00,,,,,,
2019-12-16 08:00:00,,,,,,
2019-12-15 08:00:00,,,,,,
2019-12-14 08:00:00,,,,,,
2019-12-13 08:00:00,,,,,,
2019-12-12 08:00:00,,,,,,
2019-12-11 08:00:00,,,,,,
2019-12-10 08:00:00,,,,,,
2019-12-09 08:00:00,,,,,,
2019-12-08 08:00:00,,,,,,
2019-12-07 08:00:00,,,,,,
2019-12-06 08:00:00,,,,,,
2019-12-05 08:00:00,,,,,,
2019-12-04 08:00:00,,,,,,
2019-12-03 08:00:00,,,,,,
2019-12-02 08:00:00,,,,,,
2019-12-01 08:00:00,,,,,,
2019-11-30 08:00:00,,,,,,
2019-11-29 08:00:00,,,,,,
2019-11-28 08:00:00,,,,,,
2019-11-27 08:00:00,,,,,,
2019-11-26 08:00:00,,,,,,
2019-11-25 08:00:00,,,,,,
2019-11-24 08:00:00,,,,,,
2019-11-23 08:00:00,,,,,,
2019-11-22 08:00:00,,,,,,
2019-11-21 08:00:00,,,,,,
2019-11-20 08:00:00,,,,,,
2019-11-19 08:00:00,,,,,,
2019-11-18 08:00:00,,,,,,
2019-11-17 08:00:00,,,,,,
2019-11-16 08:00:00,,,,,,
2019-11-15 08:00:00,,,,,,
2019-11-14 08:00:00,,,,,,
2019-11-13 08:00:00,,,,,,
2019-11-12 08:00:00,,,,,,
2019-11-11 08:00:00,,,,,,
2019-11-10 08:00:00,,,,,,
2019-11-09 08:00:00,,,,,,
2019-11-08 08:00:00,,,,,,
2019-11-07 08:00:00,,,,,,
2019-11-06 08:00:00,,,,,,
2019-11-05 08:00:00,,,,,,
2019-11-04 08:00:00,,,,,,
2019-11-03 08:00:00,,,,,,
2019-11-02 08:00:00,,,,,,
2019-11-01 08:00:00,,,,,,
2019-10-31 08:00:00,,,,,,
2019-10-30 08:00:00,,,,,,
2019-10-29 08:00:00,,,,,,
2019-10-28 08:00:00,,,,,,
2019-10-27 08:00:00,,,,,,
2019-10-26 08:00:00,,,,,,
2019-10-25 08:00:00,,,,,,
2019-10-24 08:00:00,,,,,,
2019-10-23 08:00:00,,,,,,
2019-10-22 08:00:00,,,,,,
2019-10-21 08:00:00,,,,,,
2019-10-20 08:00:00,,,,,,
2019-10-19 08:00:00,,,,,,
2019-10-18 08:00:00,,,,,,
2019-10-17 08:00:00,,,,,,
2019-10-16 08:00:00,,,,,,
2019-10-15 08:00:00,,,,,,
2019-10-14 08:00:00,,,,,,
2019-10-13 08:00:00,,,,,,
2019-10-12 08:00:00,,,,,,
2019-10-11 08:00:00,,,,,,
2019-10-10 08:00:00,,,,,,
2019-10-09 08:00:00,,,,,,
2019-10-08 08:00:00,,,,,,
2019-10-07 08:00:00,,,,,,
2019-10-06 08:00:00,,,,,,
2019-10-05 08:00:00,,,,,,
2019-10-04 08:00:00,,,,,,
2019-10-03 08:00:00,,,,,,
2019-10-02 08:00:00,,,,,,
2019-10-01 08:00:00,,,,,,
2019-09-30 08:00:00,,,,,,
2019-09-29 08:00:00,,,,,,
2019-09-28 08:00:00,,,,,,
2019-09-27 08:00:00,,,,,,
2019-09-26 08:00:00,,,,,,
2019-09-25 08:00:00,,,,,,
2019-09-24 08:00:00,,,,,,
2019-09-23 08:00:00,,,,,,
2019-09-22 08:00:00,,,,,,
2019-09-21 08:00:00,,,,,,
2019-09-20 08:00:00,,,,,,
2019-09-19 08:00:00,,,,,,
2019-09-18 08:00:00,,,,,,
2019-09-17 08:00:00,,,,,,
2019-09-16 08:00:00,,,,,,
2019-09-15 08:00:00,,,,,,
2019-09-14 08:00:00,,,,,,
2019-09-13 08:00:00,,,,,,
2019-09-12 08:00:00,,,,,,
2019-09-11 08:00:00,,,,,,
2019-09-10 08:00:00,,,,,,
2019-09-09 08:00:00,,,,,,
2019-09-08 08:00:00,,,,,,
2019-09-07 08:00:00,,,,,,
2019-09-06 08:00:00,,,,,,
2019-09-05 08:00:00,,,,,,
2019-09-04 08:00:00,,,,,,
2019-09-03 08:00:00,,,,,,
2019-09-02 08:00:00,,,,,,
2019-09-01 08:00:00,,,,,,
2019-08-31 08:00:00,,,,,,
2019-08-30 08:00:00,,,,,,
2019-08-29 08:00:00,,,,,,
2019-08-28 08:00:00,,,,,,
2019-08-27 08:00:00,,,,,,
2019-08-26 08:00:00,,,,,,
2019-08-25 08:00:00,,,,,,
2019-08-24 08:00:00,,,,,,
2019-08-23 08:00:00,,,,,,
2019-08-22 08:00:00,,,,,,
2019-08-21 08:00:00,,,,,,
2019-08-20 08:00:00,,,,,,
2019-08-19 08:00:00,,,,,,
2019-08-18 08:00:00,,,,,,
2019-08-17 08:00:00,,,,,,
2019-08-16 08:00:00,,,,,,
2019-08-15 08:00:00,,,,,,
2019-08-14 08:00:00,,,,,,
2019-08-13 08:00:00,,,,,,
2019-08-12 08:00:00,,,,,,
2019-08-11 08:00:00,,,,,,
2019-08-10 08:00:00,,,,,,
2019-08-09 08:00:00,,,,,,
2019-08-08 08:00:00,,,,,,
2019-08-07 08:00:00,,,,,,
2019-08-06 08:00:00,,,,,,
2019-08-05 08:00:00,,,,,,
2019-08-04 08:00:00,,,,,,
2019-08-03 08:00:00,,,,,,
2019-08-02 08:00:00,,,,,,
2019-08-01 08:00:00,,,,,,
2019-07-31 08:00:00,,,,,,
2019-07-30 08:00:00,,,,,,
2019-07-29 08:00:00,,,,,,
2019-07-28 08:00:00,,,,,,
2019-07-27 08:00:00,,,,,,
2019-07-26 08:00:00,,,,,,
2019-07-25 08:00:00,,,,,,
2019-07-24 08:00:00,,,,,,
2019-07-23 08:00:00,,,,,,
2019-07-22 08:00:00,,,,,,
2019-07-21 08:00:00,,,,,,
2019-07-20 08:00:00,,,,,,
2019-07-19 08:00:00,,,,,,
2019-07-18 08:00:00,,,,,,
2019-07-17 08:00:00,,,,,,
2019-07-16 08:00:00,,,,,,
2019-07-15 08:00:00,,,,,,
2019-07-14 08:00:00,,,,,,
2019-07-13 08:00:00,,,,,,
2019-07-12 08:00:00,,,,,,
2019-07-11 08:00:00,,,,,,
2019-07-10 08:00:00,,,,,,
2019-07-09 08:00:00,,,,,,
2019-07-08 08:00:00,,,,,,
2019-07-07 08:00:00,,,,,,
2019-07-06 08:00:00,,,,,,
2019-07-05 08:00:00,,,,,,
2019-07-04 08:00:00,,,,,,
2019-07-03 08:00:00,,,,,,
2019-07-02 08:00:00,,,,,,
2019-07-01 08:00:00,,,,,,
2019-06-30 08:00:00,,,,,,
2019-06-29 08:00:00,,,,,,
2019-06-28 08:00:00,,,,,,
2019-06-27 08:00:00,,,,,,
2019-06-26 08:00:00,,,,,,
2019-06-25 08:00:00,,,,,,
2019-06-24 08:00:00,,,,,,
2019-06-23 08:00:00,,,,,,
2019-06-22 08:00:00,,,,,,
2019-06-21 08:00:00,,,,,,
2019-06-20 08:00:00,,,,,,
2019-06-19 08:00:00,,,,,,
2019-06-18 08:00:00,,,,,,
2019-06-17 08:00:00,,,,,,
2019-06-16 08:00:00,,,,,,
2019-06-15 08:00:00,,,,,,
2019-06-14 08:00:00,,,,,,
2019-06-13 08:00:00,,,,,,
2019-06-12 08:00:00,,,,,,
2019-06-11 08:00:00,,,,,,
2019-06-10 08:00:00,,,,,,
2019-06-09 08:00:00,,,,,,
2019-06-08 08:00:00,,,,,,
2019-06-07 08:00:00,,,,,,
2019-06-06 08:00:00,,,,,,
2019-06-05 08:00:00,,,,,,
2019-06-04 08:00:00,,,,,,
2019-06-03 08:00:00,,,,,,
2019-06-02 08:00:00,,,,,,
2019-06-01 08:00:00,,,,,,
2019-05-31 08:00:00,,,,,,
2019-05-30 08:00:00,,,,,,
2019-05-29 08:00:00,,,,,,
2019-05-28 08:00:00,,,,,,
2019-05-27 08:00:00,,,,,,
2019-05-26 08:00:00,,,,,,
2019-05-25 08:00:00,,,,,,
2019-05-24 08:00:00,,,,,,
2019-05-23 08:00:00,,,,,,
2019-05-22 08:00:00,,,,,,
2019-05-21 08:00:00,,,,,,
2019-05-20 08:00:00,,,,,,
2019-05-19 08:00:00,,,,,,
2019-05-18 08:00:00,,,,,,
2019-05-17 08:00:00,,,,,,
2019-05-16 08:00:00,,,,,,
2019-05-15 08:00:00,,,,,,
2019-05-14 08:00:00,,,,,,
2019-05-13 08:00:00,,,,,,
2019-05-12 08:00:00,,,,,,
2019-05-11 08:00:00,,,,,,
2019-05-10 08:00:00,,,,,,
2019-05-09 08:00:00,,,,,,
2019-05-08 08:00:00,,,,,,
2019-05-07 08:00:00,,,,,,
2019-05-06 08:00:00,,,,,,
2019-05-05 08:00:00,,,,,,
2019-05-04 08:00:00,,,,,,
2019-05-03 08:00:00,,,,,,
2019-05-02 08:00:00,,,,,,
2019-05-01 08:00:00,,,,,,
2019-04-30 08:00:00,,,,,,
2019-04-29 08:00:00,,,,,,
2019-04-28 08:00:00,,,,,,
2019-04-27 08:00:00,,,,,,
2019-04-26 08:00:00,,,,,,
2019-04-25 08:00:00,,,,,,
2019-04-24 08:00:00,,,,,,
2019-04-23 08:00:00,,,,,,
2019-04-22 08:00:00,,,,,,
2019-04-21 08:00:00,,,,,,
2019-04-20 08:00:00,,,,,,
2019-04-19 08:00:00,,,,,,
2019-04-18 08:00:00,,,,,,
2019-04-17 08:00:00,,,,,,
